status	part_public_id	category	internal_name	product_code	source_url	verified_title	reason	point_count
VERIFIED_KEEP	f8c87faa-26cd-483e-bbdd-a81f3418c888	GPU	MSI 지포스 RTX 5090 슈프림 SOC D7 32GB 하이퍼프로져 MSI코리아	76550939	https://prod.danawa.com/info/?pcode=76550939	[다나와] MSI 지포스 RTX 5090 슈프림 SOC D7 32GB 하이퍼프로져	manual-title-check-20260701-round2	7
VERIFIED_KEEP	c282fd20-31f9-43a5-b190-a796909d960f	GPU	[MSI] 지포스 RTX 5090 슈프림 SOC D7 32GB 하이퍼프로져	76550939	https://prod.danawa.com/info/?pcode=76550939	[다나와] MSI 지포스 RTX 5090 슈프림 SOC D7 32GB 하이퍼프로져	manual-title-check-20260701-round2	7
VERIFIED_KEEP	c10b1401-557a-410b-b15d-a0ef4c2aa415	GPU	기가바이트 지포스 RTX 5060 Ti WINDFORCE MAX OC D7 8GB 피씨디렉트	93704759	https://prod.danawa.com/info/?pcode=93704759	[다나와] GIGABYTE 지포스 RTX 5060 Ti WINDFORCE MAX OC D7 8GB 피씨디렉트	manual-title-check-20260701-round2	7
VERIFIED_KEEP	f66d47e2-08fa-4363-86e8-5008ca2bd813	GPU	기가바이트 지포스 RTX 5060 WINDFORCE MAX OC D7 8GB 제이씨현	94028963	https://prod.danawa.com/info/?pcode=94028963	[다나와] GIGABYTE 지포스 RTX 5060 WINDFORCE MAX OC D7 8GB 제이씨현	manual-title-check-20260701-round2	7
VERIFIED_KEEP	460f7d37-bd23-4bcf-9786-d9c68126a77c	GPU	기가바이트 지포스 RTX 5070 Ti WINDFORCE OC SFF D7 16GB 제이씨현	76510754	https://prod.danawa.com/info/?pcode=76510754	[다나와] GIGABYTE 지포스 RTX 5070 Ti WINDFORCE OC SFF D7 16GB 피씨디렉트	manual-title-check-20260701-round2	7
VERIFIED_KEEP	c5bb0010-6175-49d3-8be1-a962629e0081	GPU	기가바이트 지포스 RTX 5080 GAMING OC D7 16GB 제이씨현	75184268	https://prod.danawa.com/info/?pcode=75184268	[다나와] GIGABYTE 지포스 RTX 5080 GAMING OC D7 16GB 제이씨현	manual-title-check-20260701-round2	7
VERIFIED_KEEP	27adbaac-3b5a-47ef-ae9d-1f53e2d7a9c5	GPU	기가바이트 지포스 RTX 5090 MASTER D7 32GB 제이씨현	75184274	https://prod.danawa.com/info/?pcode=75184274	[다나와] GIGABYTE AORUS 지포스 RTX 5090 MASTER D7 32GB 제이씨현	manual-title-check-20260701-round2	7
VERIFIED_KEEP	88622262-a225-456b-b8f1-ae9914d20f70	GPU	조텍 GAMING 지포스 RTX 5060 Twin Edge OC D7 8GB	91910279	https://prod.danawa.com/info/?pcode=91910279	[다나와] ZOTAC GAMING 지포스 RTX 5060 Twin Edge OC D7 8GB	manual-title-check-20260701-round2	7
VERIFIED_KEEP	68481a42-7f6a-4bb4-8a33-92033dfcc13b	GPU	조텍 GAMING 지포스 RTX 5070 SOLID OC D7 12GB	77319413	https://prod.danawa.com/info/?pcode=77319413	[다나와] ZOTAC GAMING 지포스 RTX 5070 SOLID OC D7 12GB	manual-title-check-20260701-round2	7
VERIFIED_KEEP	e22b70c2-2c12-4dac-91de-c05f3b0e40c8	GPU	조텍 GAMING 지포스 RTX 5070 Ti SOLID OC D7 16GB	76464143	https://prod.danawa.com/info/?pcode=76464143	[다나와] ZOTAC GAMING 지포스 RTX 5070 Ti SOLID OC D7 16GB	manual-title-check-20260701-round2	7
VERIFIED_KEEP	b3c9a4e2-4ef0-40a7-b081-6af3171b61a6	GPU	조텍 GAMING 지포스 RTX 5080 AMP EXTREME INFINITY D7 16GB	74971838	https://prod.danawa.com/info/?pcode=74971838	[다나와] ZOTAC GAMING 지포스 RTX 5080 AMP EXTREME INFINITY D7 16GB	manual-title-check-20260701-round2	7
VERIFIED_KEEP	a7d054a6-e729-4e7d-bfa5-0ae580e65c58	GPU	조텍 GAMING 지포스 RTX 5080 SOLID OC D7 16GB 조텍코리아, 블랙	74970929	https://prod.danawa.com/info/?pcode=74970929	[다나와] ZOTAC GAMING 지포스 RTX 5080 SOLID OC D7 16GB	manual-title-check-20260701-round2	7
VERIFIED_KEEP	b0f10f8a-8e25-482f-a1d8-1f4e0535733b	GPU	조텍 GAMING 지포스 RTX 5090 AMP EXTREME INFINITY D7 32GB	75857285	https://prod.danawa.com/info/?pcode=75857285	[다나와] ZOTAC GAMING 지포스 RTX 5090 AMP EXTREME INFINITY D7 32GB	manual-title-check-20260701-round2	7
VERIFIED_KEEP	eda3d521-af8a-4250-b15a-38508adba422	GPU	조텍 ZOTAC GAMING 지포스 RTX 5060 Ti Twin Edge OC D7 8GB 조텍코리아	85410707	https://prod.danawa.com/info/?pcode=85410707	[다나와] ZOTAC GAMING 지포스 RTX 5060 Ti Twin Edge OC D7 8GB	manual-title-check-20260701-round2	7
VERIFIED_KEEP	1c607bef-cf1f-4716-ba75-80e12a795d57	MOTHERBOARD	ASRock B850 Pro-A WiFi 디앤디컴 (AMD 소켓 AM5 메인보드) DDR5	79410761	https://prod.danawa.com/info/?pcode=79410761	[다나와] ASRock B850 Pro-A WiFi 디앤디컴	manual-title-check-20260701-round2	7
VERIFIED_KEEP	5489b08c-ae1d-4092-8638-8b6ee139aa53	MOTHERBOARD	ASRock B850 Pro-A 대원씨티에스 (AMD 소켓 AM5 메인보드) DDR5	74250455	https://prod.danawa.com/info/?pcode=74250455	[다나와] ASRock B850 Pro-A 대원씨티에스	manual-title-check-20260701-round2	7
VERIFIED_KEEP	00000000-0000-4000-8000-000000013007	MOTHERBOARD	ASRock B860M Pro RS WiFi	74415038	https://prod.danawa.com/info/?pcode=74415038	[다나와] ASRock B860M Pro RS WiFi 에즈윈	manual-title-check-20260701-round2	7
VERIFIED_KEEP	f786cb93-b28b-4a1f-ba83-f91dd210bb54	MOTHERBOARD	ASRock B860M Rock WiFi 디앤디컴	106728191	https://prod.danawa.com/info/?pcode=106728191	[다나와] ASRock B860M Rock WiFi 에즈윈	manual-title-check-20260701-round2	5
VERIFIED_KEEP	74b36be0-1910-4525-90b1-8943d17a6284	MOTHERBOARD	ASRock B860M Rock WiFi 디앤디컴 인텔 메인보드	106728191	https://prod.danawa.com/info/?pcode=106728191	[다나와] ASRock B860M Rock WiFi 에즈윈	manual-title-check-20260701-round2	5
VERIFIED_KEEP	e17a9981-266b-4724-a8f0-a35737c90b55	MOTHERBOARD	ASRock X870E Nova WiFi 대원씨티에스	70769987	https://prod.danawa.com/info/?pcode=70769987	[다나와] ASRock X870E Nova WiFi 대원씨티에스	manual-title-check-20260701-round2	7
VERIFIED_KEEP	ea573d60-1029-49cb-a563-b13e9e40bcaa	MOTHERBOARD	ASRock X870E Nova WiFi 디앤디컴	70769987	https://prod.danawa.com/info/?pcode=70769987	[다나와] ASRock X870E Nova WiFi 대원씨티에스	manual-title-check-20260701-round2	7
VERIFIED_KEEP	938f0d25-4a6d-4edb-8a13-0d36d46263d0	MOTHERBOARD	ASRock X870E Nova WiFi 디앤디컴 (AMD 소켓AM5 DDR5 메인보드)	72757274	https://prod.danawa.com/info/?pcode=72757274	[다나와] ASRock X870E Nova WiFi 디앤디컴	manual-title-check-20260701-round2	7
VERIFIED_KEEP	29a8e397-3fa6-4f41-b7b0-3b01435c6ba5	MOTHERBOARD	ASUS B850M MAX GAMING WIFI 라이젠 AM5 게이밍 메인보드	93071258	https://prod.danawa.com/info/?pcode=93071258	[다나와] ASUS B850M MAX GAMING WIFI 대원씨티에스	manual-title-check-20260701-round2	7
VERIFIED_KEEP	3627eaa2-9c8c-4d86-9960-9b0070493740	MOTHERBOARD	ASUS PRIME B860M-A-CSM  코잇	74337680	https://prod.danawa.com/info/?pcode=74337680	[다나와] ASUS PRIME B860M-A-CSM 코잇	manual-title-check-20260701-round2	7
VERIFIED_KEEP	69defd78-382d-486d-a708-4b37e6890753	MOTHERBOARD	ASUS PRIME X870-P-CSM 대원씨티에스 (AMD 소켓AM5 DDR5 메인보드)	67851971	https://prod.danawa.com/info/?pcode=67851971	[다나와] ASUS PRIME X870-P-CSM 대원씨티에스	manual-title-check-20260701-round2	7
VERIFIED_KEEP	00000000-0000-4000-8000-000000013001	MOTHERBOARD	ASUS ROG STRIX X870-I GAMING WIFI	67976948	https://prod.danawa.com/info/?pcode=67976948	[다나와] ASUS ROG STRIX X870-I GAMING WIFI STCOM	manual-title-check-20260701-round2	7
VERIFIED_KEEP	f0fba553-26d1-473f-8162-69c5d295d3f7	MOTHERBOARD	ASUS ROG STRIX X870-I GAMING WIFI STCOM (AMD 소켓AM5 DDR5 메인보드)	67976948	https://prod.danawa.com/info/?pcode=67976948	[다나와] ASUS ROG STRIX X870-I GAMING WIFI STCOM	manual-title-check-20260701-round2	7
VERIFIED_KEEP	1691009e-d2aa-4d57-9e8f-219c24ad5544	MOTHERBOARD	ASUS ROG STRIX X870E-A GAMING WIFI7 NEO 대원씨티에스	122676913	https://prod.danawa.com/info/?pcode=122676913	[다나와] ASUS ROG STRIX X870E-A GAMING WIFI7 NEO STCOM	manual-title-check-20260701-round2	2
VERIFIED_KEEP	00000000-0000-4000-8000-000000013005	MOTHERBOARD	ASUS ROG STRIX Z890-I GAMING WIFI	74808266	https://prod.danawa.com/info/?pcode=74808266	[다나와] ASUS ROG STRIX Z890-I GAMING WIFI 인텍앤컴퍼니	manual-title-check-20260701-round2	7
VERIFIED_KEEP	a8b6b23a-6a22-4f62-a20c-2e38f66955fd	MOTHERBOARD	ASUS TUF Gaming B850-PLUS WIFI 인텍앤컴퍼니	73884083	https://prod.danawa.com/info/?pcode=73884083	[다나와] ASUS TUF Gaming B850-PLUS WIFI STCOM	manual-title-check-20260701-round2	7
VERIFIED_KEEP	9e13a684-f0e0-47f4-95ce-8ae0980c2f20	MOTHERBOARD	GIGABYTE B860 AORUS ELITE WIFI7 ICE 제이씨현	74250827	https://prod.danawa.com/info/?pcode=74250827	[다나와] GIGABYTE B860 AORUS ELITE WIFI7 ICE 제이씨현	manual-title-check-20260701-round2	7
VERIFIED_KEEP	98e18b13-e9aa-4108-ad6c-800bbf9791ab	MOTHERBOARD	GIGABYTE B860M AORUS ELITE WIFI6E ICE 제이씨현	74255387	https://prod.danawa.com/info/?pcode=74255387	[다나와] GIGABYTE B860M AORUS ELITE WIFI6E ICE 피씨디렉트	manual-title-check-20260701-round2	7
VERIFIED_KEEP	e9255609-8300-4eb3-a5c4-7b331b6de3c1	MOTHERBOARD	GIGABYTE B860M AORUS ELITE WIFI6E ICE 피씨디렉트	74255387	https://prod.danawa.com/info/?pcode=74255387	[다나와] GIGABYTE B860M AORUS ELITE WIFI6E ICE 피씨디렉트	manual-title-check-20260701-round2	7
VERIFIED_KEEP	4369d913-82e8-4bd8-a9c9-6a4584400ced	MOTHERBOARD	GIGABYTE X870E AORUS PRO X3D ICE 제이씨현	98543660	https://prod.danawa.com/info/?pcode=98543660	[다나와] GIGABYTE X870E AORUS PRO X3D ICE 피씨디렉트	manual-title-check-20260701-round2	7
VERIFIED_KEEP	2725bd70-b100-4d79-bbfc-8f4065426710	MOTHERBOARD	MSI MAG B850M 박격포 WIFI MSI코리아	79397648	https://prod.danawa.com/info/?pcode=79397648	[다나와] MSI MAG B850M 박격포 WIFI	manual-title-check-20260701-round2	7
VERIFIED_KEEP	a80adb79-a43e-45c7-86ed-6833d7df225a	MOTHERBOARD	MSI MAG B860 토마호크 WIFI (인텔 소켓1851 DDR5 메인보드)	74340455	https://prod.danawa.com/info/?pcode=74340455	[다나와] MSI MAG B860 토마호크 WIFI	manual-title-check-20260701-round2	7
VERIFIED_KEEP	ae5da261-b781-4368-b475-41ec0721f241	MOTHERBOARD	MSI MAG B860M 박격포 WIFI	74340266	https://prod.danawa.com/info/?pcode=74340266	[다나와] MSI MAG B860M 박격포 WIFI	manual-title-check-20260701-round2	7
VERIFIED_KEEP	fc9206d5-fa86-4b00-9946-dedf08e70405	MOTHERBOARD	MSI MAG X870 토마호크 WIFI (AMD 소켓AM5 DDR5 메인보드)	67852370	https://prod.danawa.com/info/?pcode=67852370	[다나와] MSI MAG X870 토마호크 WIFI	manual-title-check-20260701-round2	7
VERIFIED_KEEP	54f80c83-1f99-42e8-bcd8-59b9fb797879	MOTHERBOARD	MSI MAG X870E 토마호크 WIFI	75857021	https://prod.danawa.com/info/?pcode=75857021	[다나와] MSI MAG X870E 토마호크 WIFI	manual-title-check-20260701-round2	7
VERIFIED_KEEP	e2725e81-ca25-4a96-a2cc-0a4adf05a210	MOTHERBOARD	MSI MAG X870E 토마호크 WIFI (AMD 소켓AM5 DDR5 메인보드)	75857021	https://prod.danawa.com/info/?pcode=75857021	[다나와] MSI MAG X870E 토마호크 WIFI	manual-title-check-20260701-round2	7
VERIFIED_KEEP	00000000-0000-4000-8000-000000013002	MOTHERBOARD	MSI MPG B850I EDGE TI WIFI	97121510	https://prod.danawa.com/info/?pcode=97121510	[다나와] MSI MPG B850I 엣지 TI WIFI	manual-title-check-20260701-round2	7
VERIFIED_KEEP	70a19510-7f21-4ad3-b070-09ab35bb3c52	MOTHERBOARD	MSI MPG X870E 카본 WIFI (AMD 소켓AM5 DDR5 메인보드)	67852652	https://prod.danawa.com/info/?pcode=67852652	[다나와] MSI MPG X870E 카본 WIFI	manual-title-check-20260701-round2	7
VERIFIED_KEEP	13f1c2a4-097c-41c0-b9ae-c5ff80d59c01	MOTHERBOARD	MSI MPG Z890 카본 WIFI (인텔 소켓1851 DDR5 메인보드)	69698066	https://prod.danawa.com/info/?pcode=69698066	[다나와] MSI MPG Z890 카본 WIFI	manual-title-check-20260701-round2	7
VERIFIED_KEEP	b031abc3-d33b-4893-9c47-93c25aa65538	MOTHERBOARD	MSI Z890 유니파이-X 게임PC 조립용 메인보드 ATX	69698594	https://prod.danawa.com/info/?pcode=69698594	[다나와] MSI MEG Z890 유니파이-X	manual-title-check-20260701-round2	7
VERIFIED_KEEP	3820f1e8-e190-4086-b545-9dc38c75e22f	MOTHERBOARD	기가바이트 B850M AORUS ELITE WIFI6E ICE 제이씨현	73892423	https://prod.danawa.com/info/?pcode=73892423	[다나와] GIGABYTE B850M AORUS ELITE WIFI6E ICE 제이씨현	manual-title-check-20260701-round2	7
VERIFIED_KEEP	cdf69044-f406-4649-b036-2d9bce66fbec	MOTHERBOARD	기가바이트 X870 AORUS ELITE WIFI7 ICE  피씨디렉트	67845863	https://prod.danawa.com/info/?pcode=67845863	[다나와] GIGABYTE X870 AORUS ELITE WIFI7 ICE 제이씨현	manual-title-check-20260701-round2	7
VERIFIED_KEEP	90f17bb2-ed9d-43f6-95b0-01811fc978fc	MOTHERBOARD	기가바이트 Z890 AORUS ELITE WIFI7  제이씨현	69699182	https://prod.danawa.com/info/?pcode=69699182	[다나와] GIGABYTE Z890 AORUS ELITE WIFI7 제이씨현	manual-title-check-20260701-round2	7
VERIFIED_KEEP	32d4c63f-1e22-4aa7-8b1b-6aade10968fd	MOTHERBOARD	기가바이트 Z890I AORUS ULTRA  제이씨현	69699695	https://prod.danawa.com/info/?pcode=69699695	[다나와] GIGABYTE Z890I AORUS ULTRA 피씨디렉트	manual-title-check-20260701-round2	7
VERIFIED_KEEP	00000000-0000-4000-8000-000000013030	PSU	Cooler Master MWE Gold 650 V3 ATX 3.1	77318144	https://prod.danawa.com/info/?pcode=77318144	[다나와] 쿨러마스터 MWE GOLD 650 V3 ATX3.1 블랙	manual-title-check-20260701-round2	7
VERIFIED_KEEP	00000000-0000-4000-8000-000000013026	PSU	Cooler Master V SFX Gold 850 ATX 3.1	68578502	https://prod.danawa.com/info/?pcode=68578502	[다나와] 쿨러마스터 V SFX Gold 850 ATX3.1	manual-title-check-20260701-round2	7
VERIFIED_KEEP	00000000-0000-4000-8000-000000013032	PSU	Corsair HX1500i ATX 3.1 Platinum	86092226	https://prod.danawa.com/info/?pcode=86092226	[다나와] CORSAIR HX1500i 80PLUS플래티넘 ATX3.1	manual-title-check-20260701-round2	7
VERIFIED_KEEP	99b8d253-93d3-4101-b106-e5bbc621e89b	PSU	FSP HYDRO G PRO 1000W 80PLUS Gold Full Modular ATX3.1, 블랙	98410109	https://prod.danawa.com/info/?pcode=98410109	[다나와] FSP HYDRO G PRO 1000W 80PLUS골드 풀모듈러 ATX3.1	manual-title-check-20260701-round2	7
VERIFIED_KEEP	8ba744fc-901c-4459-87b3-1ac8a9fb1167	PSU	FSP HYDRO G PRO 80PLUS GOLD ATX3.1 1000W 블랙	98410109	https://prod.danawa.com/info/?pcode=98410109	[다나와] FSP HYDRO G PRO 1000W 80PLUS골드 풀모듈러 ATX3.1	manual-title-check-20260701-round2	7
VERIFIED_KEEP	0d0b2686-d9c7-4132-824e-54fd89960366	PSU	FSP HYDRO G PRO 850W 80PLUS Gold Full Modular ATX3.1, 블랙	98410055	https://prod.danawa.com/info/?pcode=98410055	[다나와] FSP HYDRO G PRO 850W 80PLUS골드 풀모듈러 ATX3.1	manual-title-check-20260701-round2	7
VERIFIED_KEEP	00000000-0000-4000-8000-000000013031	PSU	FSP HYPER K PRO 700W Bronze ATX 3.1	98229821	https://prod.danawa.com/info/?pcode=98229821	[다나와] FSP HYPER K PRO 700W 브론즈 ATX3.1	manual-title-check-20260701-round2	7
VERIFIED_KEEP	f32de88b-75ae-4bd4-a81a-1fac63bc01af	PSU	FSP MEGA GM 1200W 80PLUS골드 풀모듈러 ATX 3.1	102357713	https://prod.danawa.com/info/?pcode=102357713	[다나와] FSP MEGA GM 1200W 80PLUS골드 풀모듈러 ATX 3.1	manual-title-check-20260701-round2	7
VERIFIED_KEEP	62fc912f-55db-4ec1-bd87-ab7072636598	PSU	FSP MEGA GM 1200W 80PLUS골드 풀모듈러 ATX 3.1, 블랙	102357713	https://prod.danawa.com/info/?pcode=102357713	[다나와] FSP MEGA GM 1200W 80PLUS골드 풀모듈러 ATX 3.1	manual-title-check-20260701-round2	7
VERIFIED_KEEP	00000000-0000-4000-8000-000000012011	PSU	FSP VITA GD 750W 80PLUS GOLD ATX3.1 (PCIe5.1) 파워서플라이	98244365	https://prod.danawa.com/info/?pcode=98244365	[다나와] FSP VITA GD 750W 80PLUS골드 ATX3.1	manual-title-check-20260701-round2	7
VERIFIED_KEEP	d80c6042-0377-4ed2-abf8-73773df3ae16	PSU	MSI A850GS 80PLUS골드 풀모듈러 ATX 3.1, 블랙	92041931	https://prod.danawa.com/info/?pcode=92041931	[다나와] MSI MPG A850GS 80PLUS골드 풀모듈러 ATX3.1	manual-title-check-20260701-round2	7
VERIFIED_KEEP	00000000-0000-4000-8000-000000012012	PSU	MSI MAG A750GLS PCIE5.1 80PLUS골드 풀모듈러 ATX3.1 750W, 블랙	96059435	https://prod.danawa.com/info/?pcode=96059435	[다나와] MSI MAG A750GLS 80PLUS골드 풀모듈러 ATX3.1	manual-title-check-20260701-round2	7
VERIFIED_KEEP	128db81a-c397-45d9-bfcc-026cb4cf86c4	PSU	MSI MAG A850GN 80PLUS골드 ATX3.1	93913679	https://prod.danawa.com/info/?pcode=93913679	[다나와] MSI MAG A850GN 80PLUS골드 ATX3.1	manual-title-check-20260701-round2	7
VERIFIED_KEEP	ef0d183c-7640-445f-9f0f-adf97bf9dcad	PSU	MSI MPG A1000GS II 80PLUS골드 풀모듈러 ATX3.1	96059045	https://prod.danawa.com/info/?pcode=96059045	[다나와] MSI MPG A1000GS II 80PLUS골드 풀모듈러 ATX3.1	manual-title-check-20260701-round2	7
VERIFIED_KEEP	00000000-0000-4000-8000-000000013028	PSU	Zalman MegaMax 600W 80PLUS Standard	17122130	https://prod.danawa.com/info/?pcode=17122130	[다나와] 잘만 MegaMax ET 600W 80PLUS스탠다드	manual-title-check-20260701-round2	7
VERIFIED_KEEP	7abd1572-da13-4198-8440-b60bee4ea923	PSU	[SuperFlower] SF-850Z12DB Zillion DB ETA Sliver ATX3.1 850W [블랙]	90156149	https://prod.danawa.com/info/?pcode=90156149	[다나와] SuperFlower SF-850Z12DB Zillion DB ETA실버 ATX3.1	manual-title-check-20260701-round2	7
VERIFIED_KEEP	00000000-0000-4000-8000-000000012010	PSU	마이크로닉스 Classic II 750W 80PLUS골드 풀모듈러 ATX3.1, 블랙	58913891	https://prod.danawa.com/info/?pcode=58913891	[다나와] 마이크로닉스 Classic II 750W 80PLUS골드 풀모듈러 ATX3.1	manual-title-check-20260701-round2	7
VERIFIED_KEEP	00000000-0000-4000-8000-000000012016	PSU	마이크로닉스 Classic II 850W 80PLUS골드 풀모듈러 ATX3.1, 블랙	51815078	https://prod.danawa.com/info/?pcode=51815078	[다나와] 마이크로닉스 Classic II 850W 80PLUS골드 풀모듈러 ATX3.1	manual-title-check-20260701-round2	7
VERIFIED_KEEP	00000000-0000-4000-8000-000000012003	PSU	마이크로닉스 Classic II 풀체인지 500W 80PLUS BRONZE ATX3.1, 블랙	49642352	https://prod.danawa.com/info/?pcode=49642352	[다나와] 마이크로닉스 Classic II 풀체인지 500W 80PLUS브론즈 ATX3.1	manual-title-check-20260701-round2	7
VERIFIED_KEEP	89158fd4-27c2-4b00-8506-108eeb93cf60	PSU	슈퍼플라워 SF-1000C12DG COMBAT DG ETA골드 ATX3.1 1000W, 블랙	122617074	https://prod.danawa.com/info/?pcode=122617074	[다나와] SuperFlower SF-1000C12DG COMBAT DG ETA골드 ATX3.1	manual-title-check-20260701-round2	4
VERIFIED_KEEP	fc7af9cd-3f6d-4b79-be07-eb0591dbf76f	PSU	슈퍼플라워 SF-1000F14GE LEADEX III GOLD UP ATX3.1 1000W, 블랙	69468725	https://prod.danawa.com/info/?pcode=69468725	[다나와] SuperFlower SF-1000F14GE LEADEX III GOLD UP ATX3.1	manual-title-check-20260701-round2	7
VERIFIED_KEEP	1c9f00d5-6b9c-4a34-a996-1820d8541798	PSU	슈퍼플라워 SF-1000F14XP LEADEX VII PRO PLATINUM ATX3.1 (PCIE5.1) 1000W, 블랙	32037950	https://prod.danawa.com/info/?pcode=32037950	[다나와] SuperFlower SF-1000F14XP LEADEX VII PRO PLATINUM 블랙 ATX3.1	manual-title-check-20260701-round2	7
VERIFIED_KEEP	4d4478ca-5616-4242-b2f5-f47f69397fc4	PSU	슈퍼플라워 SF-1200F14XP LEADEX VII PRO PLATINUM ATX3.1 (PCIE5.1) 1200W, 화이트	49091162	https://prod.danawa.com/info/?pcode=49091162	[다나와] SuperFlower SF-1200F14XP LEADEX VII PRO PLATINUM 화이트 ATX3.1	manual-title-check-20260701-round2	7
VERIFIED_KEEP	c5b66cfb-545e-4cce-8333-9253c194e370	PSU	슈퍼플라워 SF-850F14XP LEADEX VII PRO PLATINUM ATX3.1 (PCIE5.1) 850W, 블랙	32037836	https://prod.danawa.com/info/?pcode=32037836	[다나와] SuperFlower SF-850F14XP LEADEX VII PRO PLATINUM 블랙 ATX3.1	manual-title-check-20260701-round2	7
VERIFIED_KEEP	e86cac7f-6192-46b0-ba9a-67cd83d431ee	PSU	시소닉 CORE V2 GX-850 GOLD 풀모듈러 ATX3.1	78844112	https://prod.danawa.com/info/?pcode=78844112	[다나와] 시소닉 CORE V2 GX-850 GOLD 풀모듈러 ATX3.1	manual-title-check-20260701-round2	7
VERIFIED_KEEP	08349ffe-f8f3-4270-a1a6-f9a34be6a536	PSU	시소닉 NEW FOCUS V4 GX-1000 GOLD 풀모듈러 ATX3.1	67577099	https://prod.danawa.com/info/?pcode=67577099	[다나와] 시소닉 NEW FOCUS V4 GX-1000 GOLD 풀모듈러 ATX3.1	manual-title-check-20260701-round2	7
VERIFIED_KEEP	9328d857-6ea3-45fa-8a7e-3ad1b75a40ab	PSU	시소닉 NEW FOCUS V4 GX-1000 GOLD 풀모듈러 ATX3.1, 블랙	67577099	https://prod.danawa.com/info/?pcode=67577099	[다나와] 시소닉 NEW FOCUS V4 GX-1000 GOLD 풀모듈러 ATX3.1	manual-title-check-20260701-round2	7
VERIFIED_KEEP	00000000-0000-4000-8000-000000012002	PSU	잘만테크 잘만 Wattbit II 400W 83+, 블랙	12023885	https://prod.danawa.com/info/?pcode=12023885	[다나와] 잘만 Wattbit II 400W	manual-title-check-20260701-round2	7
VERIFIED_KEEP	84889c17-053b-4016-9a75-8248c7b0497d	PSU	커세어 CORSAIR HX1200i 80PLUS플래티넘 ATX3.1	86079881	https://prod.danawa.com/info/?pcode=86079881	[다나와] CORSAIR HX1200i 80PLUS플래티넘 ATX3.1	manual-title-check-20260701-round2	7
VERIFIED_KEEP	71041269-2a18-484e-9dc0-07bc3ae48d96	PSU	커세어 RM1000e ETA 플래티넘 ATX 3.1 화이트	90576938	https://prod.danawa.com/info/?pcode=90576938	[다나와] CORSAIR RM1000e ETA플래티넘 ATX3.1 화이트	manual-title-check-20260701-round2	7
VERIFIED_KEEP	edb0d38d-0e9d-4047-8838-7b59420a9d5a	PSU	커세어 RMx Series RM1000x ATX 3.1	62649707	https://prod.danawa.com/info/?pcode=62649707	[다나와] CORSAIR RMx Series RM1000x ATX3.1	manual-title-check-20260701-round2	7
VERIFIED_KEEP	de631e86-3f47-49e0-a851-cec6eaa0197f	PSU	커세어 RMx Series RM1000x ATX3.1, 블랙	62649707	https://prod.danawa.com/info/?pcode=62649707	[다나와] CORSAIR RMx Series RM1000x ATX3.1	manual-title-check-20260701-round2	7
VERIFIED_KEEP	47c8753d-4544-4322-9aab-c175531eceeb	PSU	커세어 RMx Series RM850x ATX3.1, 블랙	62649599	https://prod.danawa.com/info/?pcode=62649599	[다나와] CORSAIR RMx Series RM850x ATX3.1	manual-title-check-20260701-round2	7
VERIFIED_KEEP	eef983c2-20e1-41d7-95ba-9e497018751d	PSU	쿨러마스터 ELITE GOLD 1000 ATX 3.1 풀모듈러	122618019	https://prod.danawa.com/info/?pcode=122618019	[다나와] 쿨러마스터 ELITE GOLD 1000 ATX 3.1 풀모듈러	manual-title-check-20260701-round2	4
VERIFIED_KEEP	33310ce7-48cd-4d5e-865a-a6a869d1985c	PSU	쿨러마스터 ELITE GOLD 1000 ATX 3.1 풀모듈러 1000W, 블랙	122618019	https://prod.danawa.com/info/?pcode=122618019	[다나와] 쿨러마스터 ELITE GOLD 1000 ATX 3.1 풀모듈러	manual-title-check-20260701-round2	4
VERIFIED_KEEP	638d308d-7180-4fb8-bb0f-0856c36eb9f5	PSU	쿨러마스터 Elite Platinum ATX 3.1 풀모듈러 1000W, 블랙	122693539	https://prod.danawa.com/info/?pcode=122693539	[다나와] 쿨러마스터 Elite Platinum 1000W ATX 3.1 풀모듈러 블랙	manual-title-check-20260701-round2	2
VERIFIED_KEEP	9ee21217-374b-4ac3-8b56-21748b99d8f5	PSU	쿨러마스터 MWE GOLD 850 V3 ATX3.1 850W, 블랙	75719750	https://prod.danawa.com/info/?pcode=75719750	[다나와] 쿨러마스터 MWE GOLD 850 V3 ATX3.1 블랙	manual-title-check-20260701-round2	7
VERIFIED_KEEP	00000000-0000-4000-8000-000000013013	RAM	G.SKILL Trident Z5 Neo RGB DDR5-6000 CL30 32GB Kit	17931836	https://prod.danawa.com/info/?pcode=17931836	[다나와] G.SKILL DDR5-6000 CL30 TRIDENT Z5 NEO RGB J 패키지 (32GB(16Gx2))	manual-title-check-20260701-round2	7
VERIFIED_KEEP	00000000-0000-4000-8000-000000013015	RAM	Kingston FURY Beast RGB DDR5-6000 64GB Kit	96773297	https://prod.danawa.com/info/?pcode=96773297	[다나와] 킹스톤 FURY DDR5-6000 CL30 Beast RGB 블랙 패키지 코잇 (64GB(32Gx2))	manual-title-check-20260701-round2	7
VERIFIED_KEEP	00000000-0000-4000-8000-000000013009	RAM	Samsung DDR5-5600 16GB UDIMM	18911780	https://prod.danawa.com/info/?pcode=18911780	[다나와] 삼성전자 DDR5-5600 (16GB)	manual-title-check-20260701-round2	7
